-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1062,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1067,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1067,1057,1057,1057,1057,1057,1057,1057,1057,1057,1063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1062,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1063,-1,1069,1057,1057,1057,1057,1057,1057,1057,1057,1057,1063,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,1069,1057,1057,1057,1057,1057,1057,1057,1057,1063,-1,-1,-1,-1,-1,-1
