13,58,24,26,24,28,26,25,28,26,23,28,21,22,23,26,21,22,23,26,25,25,26,19,20,8,8,8,49,8,8,47,8,8,8,8,8,8,49,8,8,8,8,47,8,8,49,8,47,8,8,8,8,8,14
11,74,40,42,40,44,42,41,44,42,39,44,37,38,39,42,37,38,39,42,41,41,42,35,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,-1,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,111,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,127,15,45
45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,127,127,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,127,11
46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,127,11
48,-1,-1,-1,-1,-1,-1,-1,220,220,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,220,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,220,220,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,143,143,48
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,435,428,428,469,428,428,467,428,428,469,428,428,429,45
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
45,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1,-1,673
48,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,-1,-1,673
48,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
48,427,428,428,-1,-1,428,428,428,428,7,428,428,428,428,434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,427,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,429,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,611,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,611,48
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,611,11
48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,611,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,611,11
45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,611,11
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,611,11
15,8,8,8,8,49,47,8,8,8,49,8,8,8,8,8,8,8,8,49,8,8,47,8,8,8,8,8,49,8,8,8,8,49,8,8,8,8,8,8,49,8,8,8,8,47,49,8,8,8,8,8,8,8,16
